customer_id,age_range,marital_status,family_size,income_bracket
22609,60+,Divorced,3,5
22610,26-35,Single,4,4
22611,36-45,Single,3,10
22612,46-60,Single,1,8
22613,36-45,Single,1,4
22614,18-25,Married,5,12
22615,46-60,Single,5,5
22616,26-35,Divorced,4,4
22617,36-45,Unknown,4,4
22618,46-60,Single,3,2
22619,18-25,Divorced,1,10
22620,26-35,Unknown,1,9
22621,18-25,Married,1,1
22622,26-35,Unknown,4,7
22623,26-35,Married,2,5
22624,18-25,Married,3,9
22625,26-35,Divorced,1,12
22626,18-25,Unknown,4,3
22627,60+,Divorced,5,6
22628,60+,Unknown,2,3
22629,60+,Married,5,4
22630,26-35,Single,3,10
22631,18-25,Unknown,5,2
22632,46-60,Single,3,10
22633,18-25,Married,4,8
22634,26-35,Divorced,5,11
22635,36-45,Divorced,5,8
22636,18-25,Divorced,1,2
22637,18-25,Unknown,2,5
22638,18-25,Divorced,2,3
22639,26-35,Divorced,2,6
22640,36-45,Unknown,5,1
22641,26-35,Married,4,9
22642,26-35,Married,1,7
22643,26-35,Single,3,4
22644,18-25,Married,4,6
22645,26-35,Married,3,2
22646,60+,Divorced,1,11
22647,36-45,Unknown,5,11
22648,26-35,Married,2,1
22649,18-25,Married,4,12
22650,60+,Single,3,9
22651,18-25,Single,4,5
22652,18-25,Married,1,9
22653,26-35,Single,2,6
22654,36-45,Married,4,5
22655,36-45,Married,5,8
22656,46-60,Single,3,2
22657,46-60,Married,4,1
22658,36-45,Divorced,2,6
22659,18-25,Married,4,10
22660,60+,Unknown,2,4
22661,26-35,Single,1,4
22662,18-25,Unknown,1,12
22663,36-45,Married,2,8
22664,36-45,Unknown,2,2
22665,60+,Unknown,4,1
22666,26-35,Single,1,3
22667,46-60,Unknown,2,1
22668,26-35,Divorced,1,6
22669,46-60,Divorced,4,1
22670,26-35,Single,5,1
22671,26-35,Unknown,3,7
22672,36-45,Married,4,4
22673,26-35,Divorced,2,3
22674,26-35,Married,4,6
22675,18-25,Single,1,4
22676,36-45,Unknown,4,8
22677,46-60,Single,4,10
22678,60+,Unknown,4,8
22679,18-25,Married,3,4
22680,36-45,Unknown,5,7
22681,46-60,Single,2,12
22682,18-25,Married,2,1
22683,26-35,Divorced,2,7
22684,46-60,Married,2,2
22685,26-35,Unknown,4,8
22686,60+,Married,3,1
22687,46-60,Married,5,4
22688,18-25,Divorced,3,2
22689,18-25,Married,3,11
22690,60+,Single,1,12
22691,26-35,Divorced,2,5
22692,18-25,Divorced,1,2
22693,36-45,Single,1,10
22694,36-45,Single,1,1
22695,60+,Single,4,10
22696,26-35,Married,5,9
22697,36-45,Divorced,3,4
22698,26-35,Married,1,10
22699,18-25,Married,2,2
22700,26-35,Divorced,2,6
22701,36-45,Single,1,1
22702,26-35,Unknown,4,10
22703,26-35,Single,4,11
22704,26-35,Single,3,1
22705,36-45,Married,3,9
22706,60+,Unknown,2,9
22707,60+,Single,4,10
22708,26-35,Single,3,10
22709,18-25,Married,2,10
22710,60+,Single,3,7
22711,46-60,Single,2,12
22712,26-35,Married,4,3
22713,18-25,Divorced,4,11
22714,36-45,Married,3,6
22715,26-35,Married,3,8
22716,26-35,Divorced,2,8
22717,36-45,Single,4,8
22718,26-35,Divorced,2,3
22719,46-60,Divorced,1,1
22720,46-60,Single,5,5
22721,26-35,Divorced,1,5
22722,36-45,Divorced,3,6
22723,26-35,Divorced,5,4
22724,26-35,Unknown,1,10
22725,36-45,Unknown,3,12
22726,60+,Divorced,2,2
22727,60+,Single,3,9
22728,18-25,Married,4,8
22729,46-60,Divorced,2,1
22730,18-25,Married,1,7
22731,26-35,Single,1,8
22732,36-45,Unknown,3,6
22733,26-35,Divorced,2,10
22734,18-25,Divorced,1,10
22735,26-35,Single,1,7
22736,18-25,Single,1,4
22737,26-35,Single,5,5
22738,18-25,Unknown,1,12
22739,26-35,Single,4,1
22740,36-45,Unknown,4,3
22741,46-60,Single,3,9
22742,18-25,Unknown,2,10
22743,46-60,Single,4,4
22744,26-35,Married,3,3
22745,36-45,Unknown,1,2
22746,46-60,Married,4,3
22747,36-45,Divorced,1,3
22748,46-60,Single,4,2
22749,18-25,Single,1,8
22750,18-25,Married,5,2
22751,18-25,Single,1,3
22752,36-45,Divorced,2,8
22753,26-35,Married,4,3
22754,36-45,Divorced,4,11
22755,60+,Divorced,5,8
22756,18-25,Unknown,2,4
22757,18-25,Single,3,2
22758,18-25,Single,3,3
22759,46-60,Unknown,3,5
22760,46-60,Married,1,8
22761,46-60,Divorced,5,12
22762,26-35,Married,4,5
22763,26-35,Divorced,2,9
22764,18-25,Unknown,2,3
22765,18-25,Divorced,1,1
22766,60+,Married,1,9
22767,26-35,Divorced,4,3
22768,60+,Married,4,8
22769,26-35,Divorced,3,12
22770,26-35,Single,2,8
22771,60+,Married,4,11
22772,46-60,Single,1,4
22773,46-60,Single,1,7
22774,26-35,Single,4,5
22775,36-45,Married,3,8
22776,18-25,Single,2,6
22777,36-45,Unknown,3,12
22778,18-25,Married,1,5
22779,36-45,Single,3,9
22780,60+,Single,1,9
22781,46-60,Divorced,1,1
22782,46-60,Unknown,4,10
22783,36-45,Unknown,4,5
22784,60+,Divorced,4,5
22785,36-45,Single,3,1
22786,26-35,Divorced,3,6
22787,60+,Married,1,12
22788,36-45,Married,2,6
22789,36-45,Married,2,11
22790,18-25,Divorced,5,12
22791,18-25,Divorced,2,6
22792,18-25,Married,4,8
22793,26-35,Single,1,4
22794,36-45,Single,4,1
22795,60+,Married,4,12
22796,18-25,Divorced,4,5
22797,46-60,Unknown,5,4
22798,36-45,Married,4,11
22799,18-25,Unknown,1,11
22800,60+,Single,3,9
22801,18-25,Married,1,2
22802,26-35,Divorced,1,6
22803,26-35,Unknown,5,3
22804,36-45,Married,4,12
22805,18-25,Single,4,11
22806,26-35,Married,3,10
22807,36-45,Divorced,4,3
22808,26-35,Divorced,1,8
22809,18-25,Single,3,4
22810,18-25,Married,2,2
22811,26-35,Married,5,12
22812,60+,Married,5,1
22813,46-60,Single,1,9
22814,60+,Married,5,12
22815,60+,Single,4,1
22816,26-35,Married,3,4
22817,60+,Divorced,4,11
22818,36-45,Divorced,2,4
22819,46-60,Divorced,3,10
22820,36-45,Married,1,9
22821,60+,Single,1,10
22822,18-25,Unknown,1,1
22823,46-60,Divorced,1,3
22824,46-60,Married,2,6
22825,26-35,Divorced,3,1
22826,36-45,Unknown,3,5
22827,60+,Unknown,3,8
22828,46-60,Unknown,4,3
22829,18-25,Married,5,4
22830,36-45,Divorced,5,2
22831,26-35,Unknown,2,12
22832,36-45,Married,1,7
22833,18-25,Divorced,2,9
22834,18-25,Single,5,6
22835,60+,Unknown,5,2
22836,26-35,Unknown,1,6
22837,18-25,Divorced,3,2
22838,36-45,Married,1,9
22839,60+,Divorced,4,12
22840,18-25,Married,3,1
22841,46-60,Married,1,4
22842,26-35,Married,3,11
22843,18-25,Unknown,3,4
22844,60+,Unknown,1,11
22845,36-45,Married,2,4
22846,36-45,Unknown,3,11
22847,36-45,Single,2,7
22848,18-25,Unknown,5,12
22849,36-45,Divorced,3,9
22850,60+,Divorced,4,7
22851,18-25,Divorced,4,8
22852,36-45,Single,3,6
22853,26-35,Unknown,3,11
22854,18-25,Divorced,2,1
22855,36-45,Divorced,2,12
22856,46-60,Single,1,6
22857,18-25,Single,2,2
22858,60+,Unknown,4,9
22859,60+,Divorced,3,10
22860,60+,Single,3,5
22861,36-45,Unknown,3,7
22862,46-60,Single,2,1
22863,36-45,Single,5,5
22864,18-25,Married,4,2
22865,60+,Unknown,4,5
22866,26-35,Unknown,4,9
22867,36-45,Divorced,3,6
22868,18-25,Married,5,3
22869,26-35,Unknown,4,1
22870,36-45,Married,2,5
22871,36-45,Married,5,5
22872,18-25,Single,3,9
22873,36-45,Unknown,5,9
22874,46-60,Divorced,4,10
22875,46-60,Single,3,2
22876,18-25,Married,5,4
22877,26-35,Unknown,1,1
22878,26-35,Married,3,11
22879,60+,Unknown,4,11
22880,60+,Divorced,4,1
22881,18-25,Unknown,1,4
22882,60+,Single,3,5
22883,26-35,Unknown,2,7
22884,26-35,Divorced,1,8
22885,26-35,Single,1,6
22886,60+,Divorced,3,1
22887,60+,Unknown,4,2
22888,26-35,Unknown,4,7
22889,36-45,Unknown,1,6
22890,26-35,Divorced,4,12
22891,46-60,Unknown,3,1
22892,18-25,Single,1,12
22893,18-25,Divorced,3,8
22894,60+,Single,4,11
22895,46-60,Married,5,12
22896,36-45,Married,2,12
22897,46-60,Married,1,5
22898,46-60,Divorced,1,5
22899,26-35,Unknown,2,3
22900,26-35,Single,3,9
22901,60+,Divorced,4,12
22902,36-45,Unknown,1,3
22903,26-35,Single,2,6
22904,36-45,Unknown,3,12
22905,36-45,Single,2,4
22906,46-60,Divorced,3,2
22907,36-45,Unknown,3,4
22908,46-60,Divorced,3,12
22909,36-45,Married,3,9
22910,60+,Married,4,8
22911,46-60,Married,1,10
22912,60+,Married,4,3
22913,26-35,Divorced,5,10
22914,60+,Single,4,2
22915,46-60,Married,4,5
22916,46-60,Single,1,4
22917,60+,Single,4,4
22918,46-60,Married,4,12
22919,18-25,Unknown,5,8
22920,26-35,Single,2,9
22921,46-60,Divorced,5,2
22922,26-35,Divorced,3,12
22923,18-25,Married,3,4
22924,18-25,Married,1,9
22925,26-35,Married,5,4
22926,46-60,Divorced,2,10
22927,60+,Single,3,2
22928,36-45,Unknown,1,8
22929,60+,Married,2,10
22930,60+,Married,4,2
22931,46-60,Married,3,3
22932,18-25,Married,5,10
22933,60+,Married,4,1
22934,60+,Unknown,1,8
22935,26-35,Single,5,7
22936,18-25,Unknown,1,6
22937,26-35,Married,3,6
22938,26-35,Married,4,3
22939,60+,Unknown,2,6
22940,18-25,Unknown,4,1
22941,36-45,Married,4,8
22942,18-25,Single,1,4
22943,60+,Single,1,5
22944,36-45,Unknown,4,8
22945,46-60,Divorced,2,9
22946,60+,Unknown,4,12
22947,18-25,Single,1,2
22948,60+,Divorced,4,6
22949,46-60,Unknown,4,4
22950,26-35,Divorced,3,9
22951,18-25,Unknown,5,11
22952,60+,Unknown,5,11
22953,36-45,Divorced,4,6
22954,60+,Single,1,6
22955,46-60,Divorced,3,11
22956,26-35,Single,1,4
22957,60+,Single,2,1
22958,46-60,Unknown,2,4
22959,18-25,Unknown,1,11
22960,60+,Married,2,10
22961,60+,Married,3,11
22962,46-60,Divorced,4,6
22963,26-35,Divorced,2,3
22964,36-45,Single,1,12
22965,46-60,Single,2,2
22966,26-35,Single,5,12
22967,36-45,Divorced,5,11
22968,18-25,Unknown,2,3
22969,60+,Single,4,3
22970,46-60,Divorced,1,4
22971,26-35,Unknown,4,12
22972,18-25,Divorced,1,4
22973,26-35,Single,1,7
22974,60+,Single,4,12
22975,60+,Divorced,1,1
22976,18-25,Divorced,1,2
22977,18-25,Married,5,10
22978,36-45,Divorced,2,2
22979,46-60,Single,4,4
22980,60+,Divorced,1,7
22981,60+,Divorced,2,1
22982,18-25,Single,4,2
22983,46-60,Married,2,7
22984,46-60,Married,1,2
22985,36-45,Divorced,3,12
22986,18-25,Unknown,3,8
22987,18-25,Divorced,3,6
22988,36-45,Single,2,6
22989,60+,Married,4,7
22990,36-45,Married,2,10
22991,36-45,Married,3,4
22992,60+,Unknown,3,3
22993,60+,Single,5,8
22994,18-25,Unknown,3,5
22995,18-25,Single,5,3
22996,18-25,Single,1,7
22997,46-60,Unknown,5,12
22998,46-60,Divorced,3,9
22999,18-25,Unknown,3,12
23000,36-45,Married,3,1
23001,36-45,Divorced,1,10
23002,60+,Single,3,5
23003,60+,Unknown,2,10
23004,36-45,Unknown,2,6
23005,46-60,Married,4,12
23006,36-45,Married,3,10
23007,18-25,Unknown,2,11
23008,26-35,Unknown,4,9
23009,18-25,Married,2,2
23010,36-45,Unknown,5,12
23011,60+,Married,1,6
23012,46-60,Married,2,6
23013,36-45,Divorced,1,5
23014,26-35,Married,1,12
23015,26-35,Single,2,3
23016,46-60,Unknown,1,6
23017,36-45,Unknown,5,10
23018,36-45,Married,3,10
23019,46-60,Single,2,2
23020,46-60,Unknown,4,7
23021,18-25,Divorced,4,3
23022,46-60,Unknown,3,3
23023,36-45,Unknown,3,2
23024,46-60,Single,2,2
23025,18-25,Married,2,5
23026,36-45,Single,1,5
23027,60+,Single,1,8
23028,26-35,Divorced,5,9
23029,36-45,Unknown,5,9
23030,46-60,Unknown,5,6
23031,60+,Divorced,3,10
23032,36-45,Divorced,2,12
23033,60+,Married,1,4
23034,36-45,Unknown,1,11
23035,60+,Single,3,5
23036,18-25,Unknown,3,2
23037,36-45,Single,5,5
23038,26-35,Unknown,4,8
23039,18-25,Unknown,4,2
23040,36-45,Unknown,3,4
23041,46-60,Single,4,1
23042,18-25,Unknown,3,6
23043,36-45,Unknown,5,7
23044,60+,Divorced,3,11
23045,26-35,Single,4,12
23046,26-35,Single,2,3
23047,18-25,Unknown,2,4
23048,60+,Married,2,3
23049,36-45,Unknown,4,7
23050,18-25,Single,3,12
23051,18-25,Divorced,2,6
23052,18-25,Divorced,5,5
23053,46-60,Divorced,5,3
23054,18-25,Divorced,1,5
23055,18-25,Single,2,2
23056,18-25,Married,3,2
23057,26-35,Divorced,4,9
23058,18-25,Married,2,3
23059,36-45,Divorced,5,8
23060,36-45,Married,3,6
23061,46-60,Single,4,8
23062,26-35,Single,4,10
23063,18-25,Divorced,3,9
23064,36-45,Divorced,2,7
23065,60+,Married,5,11
23066,60+,Single,2,10
23067,60+,Unknown,4,4
23068,26-35,Married,4,9
23069,60+,Unknown,2,11
23070,26-35,Married,3,8
23071,46-60,Single,4,12
23072,36-45,Single,1,5
23073,46-60,Divorced,3,1
23074,46-60,Married,5,4
23075,18-25,Married,3,7
23076,60+,Unknown,3,10
23077,46-60,Married,5,7
23078,36-45,Married,5,5
23079,36-45,Single,4,2
23080,26-35,Married,1,5
23081,60+,Married,2,5
23082,18-25,Unknown,3,4
23083,46-60,Single,3,7
23084,26-35,Divorced,4,9
23085,18-25,Single,1,5
23086,60+,Divorced,1,3
23087,46-60,Married,4,2
23088,36-45,Married,1,7
23089,60+,Divorced,3,8
23090,36-45,Single,2,12
23091,60+,Divorced,3,8
23092,18-25,Divorced,5,12
23093,36-45,Divorced,2,10
23094,46-60,Unknown,3,9
23095,26-35,Single,2,11
23096,46-60,Divorced,5,9
23097,36-45,Single,2,8
23098,26-35,Unknown,5,2
23099,60+,Unknown,2,3
23100,60+,Married,1,1
23101,18-25,Married,5,7
23102,26-35,Married,4,8
23103,18-25,Single,5,1
23104,46-60,Married,2,8
23105,26-35,Married,5,7
23106,26-35,Married,5,12
23107,60+,Unknown,1,11
23108,60+,Single,1,10
23109,18-25,Divorced,3,6
23110,46-60,Single,4,9
23111,36-45,Single,5,4
23112,46-60,Unknown,2,8
23113,18-25,Single,2,3
23114,36-45,Single,5,10
23115,60+,Single,2,2
23116,18-25,Single,5,8
23117,46-60,Single,2,11
23118,46-60,Divorced,4,11
23119,26-35,Single,2,12
23120,60+,Married,3,12
23121,46-60,Unknown,5,9
23122,36-45,Married,5,9
23123,60+,Married,4,4
23124,60+,Divorced,4,10
23125,36-45,Married,1,11
23126,36-45,Married,2,12
23127,18-25,Single,1,10
23128,60+,Unknown,4,7
23129,36-45,Divorced,1,7
23130,18-25,Unknown,1,12
23131,18-25,Married,5,12
23132,26-35,Married,4,1
23133,46-60,Unknown,1,3
23134,36-45,Single,3,1
23135,18-25,Married,5,9
23136,46-60,Married,5,6
23137,60+,Unknown,3,12
23138,36-45,Single,5,10
23139,36-45,Divorced,1,12
23140,36-45,Divorced,3,2
23141,36-45,Married,1,4
23142,60+,Single,4,11
23143,26-35,Divorced,1,7
23144,36-45,Divorced,2,3
23145,26-35,Single,1,9
23146,26-35,Single,3,2
23147,46-60,Unknown,2,10
23148,46-60,Single,2,1
23149,26-35,Divorced,1,9
23150,46-60,Single,1,4
23151,46-60,Unknown,2,7
23152,36-45,Unknown,3,2
23153,46-60,Divorced,4,7
23154,46-60,Married,1,10
23155,36-45,Unknown,2,2
23156,36-45,Single,4,7
23157,46-60,Unknown,3,12
23158,18-25,Married,1,6
23159,18-25,Married,4,12
23160,26-35,Divorced,4,9
23161,60+,Single,3,10
23162,46-60,Unknown,3,10
23163,18-25,Unknown,3,6
23164,60+,Single,4,3
23165,18-25,Divorced,4,3
23166,46-60,Divorced,5,9
23167,60+,Single,3,7
23168,18-25,Unknown,1,3
23169,26-35,Single,5,12
23170,46-60,Unknown,5,8
23171,36-45,Divorced,3,1
23172,60+,Single,1,11
23173,60+,Married,3,3
23174,60+,Married,1,11
23175,60+,Divorced,5,3
23176,36-45,Single,3,12
23177,36-45,Unknown,1,9
23178,18-25,Unknown,2,7
23179,26-35,Unknown,1,8
23180,60+,Unknown,1,5
23181,18-25,Married,3,3
23182,46-60,Married,5,6
23183,26-35,Divorced,3,2
23184,46-60,Married,1,12
23185,26-35,Single,4,10
23186,26-35,Married,4,9
23187,46-60,Married,1,12
23188,18-25,Unknown,2,5
23189,26-35,Single,3,2
23190,18-25,Married,5,6
23191,26-35,Single,3,1
23192,36-45,Unknown,4,2
23193,36-45,Divorced,2,1
23194,60+,Divorced,1,7
23195,60+,Unknown,4,1
23196,60+,Single,5,1
23197,18-25,Married,5,2
23198,36-45,Single,4,1
23199,60+,Divorced,5,1
23200,18-25,Single,5,12
23201,36-45,Married,1,3
23202,36-45,Married,5,5
23203,18-25,Single,2,6
23204,18-25,Married,1,1
23205,60+,Divorced,3,12
23206,18-25,Divorced,1,10
23207,60+,Unknown,3,2
23208,18-25,Single,5,9
23209,36-45,Divorced,3,2
23210,26-35,Unknown,3,10
23211,60+,Married,1,12
23212,60+,Married,2,12
23213,46-60,Unknown,3,4
23214,60+,Unknown,2,12
23215,46-60,Unknown,4,6
23216,46-60,Divorced,5,11
23217,36-45,Married,1,3
23218,46-60,Unknown,2,4
23219,36-45,Unknown,3,5
23220,36-45,Divorced,5,7
23221,46-60,Unknown,5,3
23222,36-45,Married,1,11
23223,60+,Married,1,5
23224,46-60,Married,1,10
23225,46-60,Married,4,10
23226,36-45,Unknown,2,9
23227,26-35,Divorced,1,4
23228,60+,Unknown,4,12
23229,26-35,Unknown,1,7
23230,36-45,Unknown,3,5
23231,36-45,Unknown,5,5
23232,46-60,Married,3,12
23233,46-60,Married,1,6
23234,60+,Divorced,1,10
23235,46-60,Married,2,3
23236,60+,Married,5,3
23237,26-35,Married,1,12
23238,46-60,Divorced,1,5
23239,46-60,Married,1,9
23240,26-35,Single,4,7
23241,18-25,Divorced,2,6
23242,46-60,Unknown,3,10
23243,60+,Single,4,5
23244,26-35,Unknown,4,4
23245,18-25,Single,3,3
23246,60+,Divorced,5,11
23247,36-45,Unknown,1,9
23248,36-45,Single,3,7
23249,36-45,Unknown,5,10
23250,26-35,Single,4,5
23251,26-35,Single,5,1
23252,26-35,Unknown,1,11
23253,36-45,Single,3,6
23254,60+,Divorced,4,12
23255,46-60,Divorced,2,6
23256,46-60,Single,5,7
23257,26-35,Divorced,3,5
23258,18-25,Divorced,3,12
23259,46-60,Single,1,3
23260,18-25,Unknown,1,4
23261,18-25,Single,3,11
23262,60+,Unknown,1,2
23263,46-60,Unknown,2,1
23264,18-25,Divorced,1,3
23265,36-45,Divorced,2,8
23266,26-35,Divorced,5,10
23267,60+,Married,4,5
23268,36-45,Single,5,1
23269,18-25,Single,3,10
23270,26-35,Divorced,4,1
23271,26-35,Unknown,5,10
23272,18-25,Married,1,4
23273,18-25,Married,2,9
23274,60+,Married,1,2
23275,60+,Single,5,5
23276,18-25,Unknown,2,8
23277,46-60,Single,3,8
23278,26-35,Unknown,2,1
23279,36-45,Married,4,10
23280,60+,Married,1,9
23281,36-45,Unknown,2,6
23282,46-60,Divorced,2,2
23283,36-45,Single,1,3
23284,60+,Single,4,1
23285,60+,Single,5,8
23286,46-60,Married,4,9
23287,36-45,Single,1,7
23288,60+,Single,3,10
23289,26-35,Unknown,3,2
23290,18-25,Single,3,9
23291,60+,Divorced,4,7
23292,26-35,Divorced,4,5
23293,18-25,Divorced,4,12
23294,26-35,Unknown,2,2
23295,18-25,Single,1,2
23296,46-60,Unknown,5,11
23297,26-35,Divorced,4,7
23298,26-35,Single,1,2
23299,46-60,Unknown,4,3
23300,46-60,Unknown,5,7
23301,46-60,Divorced,1,4
23302,36-45,Divorced,3,10
23303,60+,Divorced,5,2
23304,36-45,Married,3,7
23305,26-35,Divorced,5,7
23306,26-35,Single,4,7
23307,18-25,Divorced,1,8
23308,36-45,Unknown,5,3
23309,18-25,Unknown,4,12
23310,60+,Divorced,2,5
23311,26-35,Unknown,1,2
23312,60+,Unknown,3,8
23313,46-60,Single,4,8
23314,36-45,Married,1,12
23315,36-45,Single,5,8
23316,46-60,Married,2,8
23317,18-25,Unknown,1,1
23318,60+,Unknown,3,11
23319,18-25,Married,2,8
23320,46-60,Unknown,5,10
23321,36-45,Married,4,6
23322,36-45,Married,4,2
23323,26-35,Single,5,6
23324,18-25,Unknown,1,9
23325,18-25,Married,3,3
23326,60+,Divorced,2,7
23327,26-35,Unknown,1,12
23328,60+,Divorced,3,2
23329,46-60,Single,5,7
23330,46-60,Single,1,9
23331,26-35,Single,5,9
23332,36-45,Married,4,7
23333,18-25,Married,5,1
23334,46-60,Unknown,1,10
23335,36-45,Married,2,1
23336,18-25,Unknown,2,3
23337,26-35,Single,4,11
23338,18-25,Divorced,1,6
23339,26-35,Single,4,6
23340,46-60,Single,3,6
23341,46-60,Divorced,1,3
23342,46-60,Single,4,7
23343,60+,Unknown,4,10
23344,60+,Married,2,5
23345,18-25,Unknown,2,2
23346,60+,Divorced,4,10
23347,36-45,Unknown,2,3
23348,46-60,Divorced,3,2
23349,18-25,Married,1,12
23350,36-45,Unknown,1,7
23351,36-45,Single,2,12
23352,36-45,Married,5,4
23353,18-25,Unknown,4,4
23354,36-45,Unknown,2,10
23355,36-45,Married,1,6
23356,46-60,Married,3,3
23357,46-60,Divorced,4,9
23358,46-60,Single,1,7
23359,36-45,Single,4,4
23360,18-25,Divorced,3,8
23361,46-60,Unknown,4,6
23362,46-60,Unknown,1,7
23363,46-60,Unknown,3,9
23364,26-35,Divorced,5,8
23365,26-35,Unknown,3,9
23366,26-35,Married,1,1
23367,36-45,Divorced,4,6
23368,26-35,Divorced,2,2
23369,46-60,Divorced,4,3
23370,36-45,Unknown,3,1
23371,18-25,Divorced,1,5
23372,18-25,Divorced,1,10
23373,36-45,Single,2,4
23374,60+,Divorced,1,1
23375,18-25,Married,2,8
23376,18-25,Divorced,5,12
23377,26-35,Divorced,4,11
23378,26-35,Single,4,4
23379,36-45,Married,1,12
23380,36-45,Unknown,5,5
23381,26-35,Divorced,2,9
23382,36-45,Divorced,1,2
23383,26-35,Married,1,9
23384,46-60,Divorced,1,9
23385,26-35,Single,3,6
23386,26-35,Married,4,4
23387,26-35,Married,4,1
23388,60+,Single,5,8
23389,60+,Single,5,11
23390,18-25,Married,3,6
23391,18-25,Unknown,5,5
23392,36-45,Married,1,6
23393,60+,Married,5,3
23394,36-45,Divorced,3,12
23395,36-45,Single,5,10
23396,26-35,Unknown,5,12
23397,36-45,Divorced,2,11
23398,60+,Divorced,1,8
23399,18-25,Married,1,8
23400,18-25,Married,4,11
23401,26-35,Single,3,8
23402,60+,Single,5,9
23403,26-35,Unknown,5,7
23404,60+,Unknown,2,1
23405,46-60,Married,4,5
23406,36-45,Single,2,3
23407,36-45,Divorced,2,3
23408,36-45,Unknown,4,10
23409,26-35,Single,1,10
23410,60+,Divorced,5,11
23411,18-25,Single,4,10
23412,26-35,Unknown,3,9
23413,18-25,Divorced,5,5
23414,18-25,Divorced,3,8
23415,46-60,Unknown,4,4
23416,60+,Married,5,3
23417,46-60,Divorced,3,12
23418,26-35,Married,4,2
23419,36-45,Married,4,10
23420,26-35,Unknown,3,2
23421,18-25,Married,3,10
23422,60+,Unknown,4,6
23423,60+,Divorced,4,3
23424,26-35,Married,1,6
23425,46-60,Unknown,1,2
23426,18-25,Married,2,5
23427,26-35,Unknown,3,3
23428,18-25,Single,5,11
23429,46-60,Unknown,4,2
23430,46-60,Married,5,7
23431,18-25,Divorced,5,12
23432,60+,Unknown,2,1
23433,60+,Married,3,11
23434,26-35,Married,4,8
23435,18-25,Unknown,3,6
23436,36-45,Unknown,1,12
23437,36-45,Single,4,2
23438,46-60,Unknown,4,9
23439,18-25,Married,4,11
23440,46-60,Married,1,8
23441,26-35,Unknown,2,12
23442,18-25,Single,4,2
23443,36-45,Divorced,3,6
23444,18-25,Divorced,4,9
23445,60+,Divorced,4,8
23446,26-35,Unknown,5,7
23447,60+,Divorced,2,9
23448,18-25,Single,1,3
23449,60+,Divorced,3,10
23450,18-25,Unknown,4,1
23451,36-45,Divorced,4,6
23452,36-45,Divorced,3,4
23453,18-25,Unknown,2,1
23454,36-45,Unknown,1,12
23455,36-45,Married,1,10
23456,26-35,Divorced,5,7
23457,46-60,Single,4,10
23458,18-25,Divorced,4,2
23459,36-45,Divorced,4,1
23460,60+,Single,2,6
23461,26-35,Married,4,2
23462,60+,Single,2,3
23463,18-25,Single,2,6
23464,18-25,Unknown,1,2
23465,46-60,Single,3,7
23466,36-45,Divorced,4,5
23467,60+,Single,3,1
23468,46-60,Single,3,12
23469,26-35,Unknown,5,12
23470,46-60,Unknown,1,5
23471,60+,Unknown,5,5
23472,60+,Married,1,8
23473,26-35,Divorced,5,4
23474,26-35,Single,4,11
23475,46-60,Single,4,7
23476,26-35,Married,3,3
23477,26-35,Divorced,4,2
23478,26-35,Unknown,5,9
23479,26-35,Married,2,3
23480,46-60,Married,1,11
23481,46-60,Single,3,4
23482,60+,Divorced,4,4
23483,46-60,Divorced,3,1
23484,36-45,Single,2,9
23485,26-35,Divorced,3,2
23486,46-60,Single,3,9
23487,60+,Single,5,12
23488,26-35,Divorced,3,12
23489,26-35,Divorced,2,3
23490,18-25,Unknown,2,7
23491,36-45,Divorced,5,5
23492,60+,Married,1,5
23493,60+,Single,3,1
23494,36-45,Single,1,9
23495,46-60,Unknown,5,4
23496,36-45,Unknown,4,1
23497,36-45,Married,1,9
23498,60+,Married,5,8
23499,18-25,Single,2,1
23500,18-25,Divorced,3,12
23501,46-60,Married,3,11
23502,60+,Divorced,1,10
23503,26-35,Unknown,3,6
23504,46-60,Divorced,3,9
23505,46-60,Unknown,3,12
23506,36-45,Divorced,1,10
23507,18-25,Divorced,1,4
23508,46-60,Married,1,1
23509,26-35,Single,5,9
23510,18-25,Single,3,3
23511,26-35,Divorced,2,11
23512,26-35,Single,3,7
23513,26-35,Unknown,3,4
23514,46-60,Single,3,5
23515,36-45,Single,5,10
23516,26-35,Single,4,12
23517,36-45,Single,5,8
23518,46-60,Unknown,3,2
23519,26-35,Divorced,3,9
23520,36-45,Unknown,2,5
23521,60+,Single,3,8
23522,26-35,Divorced,4,11
23523,46-60,Single,2,10
23524,46-60,Unknown,3,4
23525,26-35,Unknown,5,5
23526,46-60,Divorced,1,1
23527,46-60,Divorced,4,1
23528,26-35,Single,3,6
23529,60+,Divorced,1,2
23530,18-25,Single,3,9
23531,46-60,Married,1,12
23532,60+,Divorced,4,1
23533,18-25,Divorced,1,12
23534,60+,Unknown,1,8
23535,60+,Divorced,2,7
23536,26-35,Unknown,2,4
23537,26-35,Single,5,10
23538,46-60,Divorced,2,8
23539,26-35,Divorced,5,2
23540,26-35,Married,5,2
23541,60+,Divorced,4,4
23542,36-45,Married,5,10
23543,46-60,Divorced,2,12
23544,18-25,Unknown,4,5
23545,26-35,Divorced,1,2
23546,60+,Single,3,8
23547,60+,Unknown,1,2
23548,36-45,Married,4,11
23549,46-60,Divorced,3,1
23550,26-35,Married,4,8
23551,26-35,Married,3,12
